review_id,business_id,business_name,city,state,primary_cuisine,stars,date,text
QyDK0gdeHfia3fIpB8nGzg,d-37SrSuOew0uqwuOM_w7w,Thai Fusion,Indianapolis,IN,Thai,5.0,2015-06-21 05:32:37,"The area is pretty saturated with Thai options, but Thai Fusion is by far our favorite! Very spicy, so whereas I'd normally order a ""medium"" elsewhere, I stick to a ""one"" here. My husband has ordered ""three"" and we could barely eat it. Highly recommend menu staples: pad Thai, fried rice, any curry dish. The owner is a true delight. I hope someday they improve the dining experience so it feels like a nice dinner out, rather than a carry-out joint."
z9ymeS9jqOQsDgB58m1dOQ,lpfrjbjIWC0BNZThaSDMLw,Simply Thai Restaurant,Florissant,MO,Thai,5.0,2011-06-16 01:12:44,"I had a very good grren curry, and the Tom Yum soup was marvelous. I do not know how this place stays open. I never see anyone eating hear or going through the drive through. The food is always very good ot excellent here."
ade4QBTIMb4fgqaX-w9WyA,ju4YP8SLdR_BmWr_-Xh83Q,Phamous Cafe,Goleta,CA,Vietnamese,2.0,2016-11-05 20:57:59,"Well that was quick... was with a friend from out of town and we often get pho. The first 3-4 times here was good food, good service. The last 3 times cold soup and little flavor, tasted like day old meat (dry) for bahn mi sandwich. They actually spilled soup in my lap once, a lot! I was cool about it but they didn't say sorry or offer anything. I was worried they were going to fire waitress. So today I suggested going back friend said not interested, we went anyway. Sat there for maybe 8-10 minutes and not a single person came to the table or addressed us. We bound. Inphamous Cafe..."
Js9_Vfz8L0PqkQ7Qm44Hyg,XaSNISuTB4DKvzS3Rug5Nw,New South Ocean Chinese & Japanese Restaurant,Flourtown,PA,Thai,5.0,2017-12-23 03:37:58,"Excellent Chinese, Japanese, sushi and pad Thai. Very clean facility, good service. This will be a regular go to place for us."
zh55Ux_Ku30Jc0AOCIzuWg,SLmGshQmUoMPMlwbMuLWLQ,Avola Kitchen + Bar,Malvern,PA,Mediterranean,5.0,2019-01-11 02:49:24,"We had a table of 5, and everyone loved the food! We ordered several small plates which were all delicious. The burrata, mushrooms, duck, and octopus were especially good. Also, Chrissy took great care of us! The drinks were great as well. The Negroni was top notch!"
YJi343TgNas7DoAkEQnpBw,S-VD26LE_LeJNx5nASk_pw,Kings and Queens Liberian Cuisine,Upper Darby,PA,Halal,5.0,2018-12-24 22:15:31,"I'm rating this restaurant a well deserving 5 because of the overall professionalism and hospitality, being a very proud African Woman. I already knew what to expect as far as food, flavor, and spices. However, the Owner Sahmed and his wonderful staff has definitely stepped it up a couple of notches in overall dinning experience. I was greeted like a Queen from the door and before seated I was already descriptively told what was the special of the day and recommended a couple of different options off the menu. If I wasn't african and oblivious to african food, confining here would've definitely put me at ease everything was particularly understood! I already had my heart set out on their mouth watering Appetizers cassava fries and sautéed onions with my main dish, the Talapia fish with their very sweet but spicy pepper sauces alongside with the atcheke and fish my cousin had their seafood restaurant potatoe greens. This is a BYOB so it went really well with some wine from the local wine and spirits not too far from the shop. We both had great amount of food in portions with plenty for left overs. Which I was even more excited about! I will definitely be back here and I look forward to trying their cocktails as well next time. This is what black excellence in the making looks like to me! This Restaurant makes me proud to support the Culture!"
H_llQ8M1s76YZrBhCDLS7g,L9sNYgV-TKTQdkaeEZBqEg,Thai Country Cafe,Saint Louis,MO,Thai,3.0,2018-09-13 17:46:16,"Went here and ordered the basil fried rice with chicken, and the roast pork. The fried rice was awesome - I made sure to order mild and thank goodness because it was still pretty spicy. The roast pork is where I dinged them a bit on the stars. It clearly wasn't fresh; in fact, it tasted microwaved. I know some places prepare it in the morning then slice it up fresh, but at least that way it tastes pretty fresh. This just didn't meet my standards for roast pork and I wouldn't order it again. I would return to order more of the fried rice and to try the other dishes, though, as the prices were reasonable."
ej9fOlG5yxgQbkOrXLVXhw,_JXfCdMu1TFblbhJ5KT7fw,Basil Spice Thai Cuisine,Saint Louis,MO,Thai,4.0,2010-06-21 05:29:10,"Basil Spice is one of my favorite restaurants in St. Louis. The food is consistently amazing. I too, start off with the Pad Thai when I first visit a Thai restaurant, and it is simply filling and good. In other visits, I have tried their different curries and panang, and they are really simple, fresh, and tasteful. Their appetizers are always piping hot, and the spiciness of their food is always tempered to your taste buds. I always feel like I can order any random dish off the menu and really will enjoy it. Make sure you try the gang dang and the panang aside from the noodles. Some cons to make it a four star rather than a five star: Servings can be small. They can also be a little stingy with rice on the curry dishes. During the summer, it is always warm inside, even with the overhead fans."
AMibQaGVT1vPcPyNIRmHyg,HZOh_ZsZ3eODD_yi4kJAMA,Jerusalem Cafe,New Orleans,LA,Middle Eastern,5.0,2018-02-23 18:39:05,"First time here. Had 2 chicken swarma's--(I liked how you could customized them, I'm picky and he's not) Great prices, friendly staff an super clean. I will return!"
mZSWqaQl3dyMeGqXvJGFnw,B3JF06ctShiYJeg1FyJ5jA,Remedy Cafe,Edmonton,AB,Indian,4.0,2009-11-20 05:35:33,"Remedy Café can easily position itself as a place for total free spirits. What an interesting place and what a unique crowd! I came in knowing that Remedy café serves best chai in town, and that Indian food here is worth a try. As soon as I stepped in, I made a mental note to myself that this place looks like a garage of a hippie dude in the 60s. The furniture is worn down and the walls are covered with posters and ads. Nearly every sit was occupied by cool looking young people who intently stared at their laptops. The girl at the counter greeted me with the big smile, and as she began preparing my order of tandoori chicken bowl and a cup of chai, I took a sit in the corner at the back of the café. It wasn't long before my food arrived. Tandoori chicken was perfectly marinated and a bit spicy. The hot cup of chai was sweet and comforting, and every bit as good as they promised. As an added bonus to all the great food and fun people watching experience, Remedy café is open till 2am every day (the kitchen closes at 11pm). Arm yourself with a laptop and come here on an empty stomach and with an open mind."
DvR-o1jTbdh-FgPSez277g,EP2jFD3aGoSBCWb7irY5-w,Queen of Sheba,Temple Terrace,FL,Ethiopian,3.0,2018-03-21 00:27:47,"I love being adventurous with food, so when friends invited us to lunch at Queen of Sheba, we jumped at the opportunity. Having only ever had Ethiopian food once, it was great to have someone knowledgeable​​ with us. The place is really cute and decorated with interesting artwork and images. We got there just after opening, so we had our​ pick of tables. We all started with sweet Ethiopian iced tea, it wasn't very sweet but had a wonderful​ cinnamon flavor. Being new to Ethiopian​​n food, we followed our friend's suggestion to have The Queen's Eight Platter ($15.00pp). It comes with four chicken or beef options and four vegetarian options. As one of our friends doesn't eat beef we went with just one beef. Queen's Beef Tibs -beef sauteed with onions, jalapeno peppers, Ethiopian spices, rosemary, along with a special savory sauce) I found this to be a little bland and didn't see any jalapenos. The three chicken options were Doro​ Wot -free range chicken and hard boiled egg stew seasoned with Ethiopian spices and berbere. Chicken Dullet -marinated pulled chicken sauteed with kebe and mitmita. And, Chicken with Gomen - Seasoned chicken with mild seasoning, mixed with steamed collard greens. All had great flavor, and the chicken was really tender. With that,​ we still had four vegetarian​​ options too!e Misr Wot - Red split lentils simmered in finely chopped onion, garlic, ginger and seasoned with berbere. Ye Kik Alecha - Yellow split peas simmered in finely chopped onions, garlic, ginger and turmeric powder. Tikil Gomen - Chopped cabbage and carrots in a mild sauce. Atkilt Alecha - Carrots, potatoes, and string beans in a mild sauce. Everything was good​ and well prepared, but nothing was really flavorful. The platter was lined with light, spongy injera with another platter of rolled injera on the side. The staff was friendly and attentive; the food was good but not great. I'll probably give it another try and get an individual plate where I​ can request a little more spice."
rXARSCPb80w2MzwO80mcLQ,HbZDCqcp3wWEJ21M9sfTXw,Orchids Thai Restaurant,Port Richey,FL,Thai,5.0,2012-03-21 16:10:41,"We are visiting & read the other reviews, so we tried it. My husband & I both thought our meal was delicious ( he had chicken basil, I had drunken noodles). Unusual for us was asking h.ow mild or spicy we wanted it. The restaurant was nicely done, prices were normal, but the best part was the service!!! We will go back every time we come down here"
k4h-4tIxgrsbvUzwxhuhDw,WRMlifrYLjRY8q5YUUbfZA,iPho Vietnamese Restaurant,Philadelphia,PA,Vietnamese,5.0,2018-03-12 18:32:15,"So good! Always get my brisket and raw steak pho and it never disappoints :) the bowl sizes are huge! I recommend the small if you don't want to drown hahaha! Love the extra sprouts, lime, Vietnamese leaves they give! I always add them to my soup. all the apps are so good. Great service! I always come here for bite"
a6IVRpdK4vIVRyKo52cxew,iBRXLFWD7PeSYDbKsd_JTw,Mai Thai Restaurant,Brandon,FL,Thai,5.0,2016-05-02 21:04:29,"I don't leave many reviews, but I was so happy to find this authentic Thai, family owned restaurant I decided to write this as we drive home so I would not forget. We ordered three starters. Steamed dumplings aka Dim Sum, which may have been the best I have tasted. After traveling in SE Asia several times this is a real compliment. The steamed rice rolls aka summer rolls, were excellent as well as the chicken satay. The father came out and explained how to properly use the four sauces served in special jars. (Their sauces are authentic.) we told him we loved the Steamed dumplings and he proudly told us he was the cook but his wife made the starters. We ordered the Penang Chicken Curry hot. My friend was a raving fan! For me, I do like spicy, but this was a bit too hot. Although it is about twenty miles from where we live, we are planning to be back with friends to share our new find!"
PwJsD_0s4dpLv5UqY0ieeQ,oFT-uwZJdBngbBXONAjbQQ,Phan's Kitchen,Indianapolis,IN,Thai,4.0,2018-03-14 23:29:52,"I enjoyed my visit to Phan's Kitchen for lunch on a weekday. The restaurant is tucked away inside Washington Square Mall on the wing nearest to Target. There are a few decorations on the wall, but the general condition of the dining room was a bit worn. (Hopefully the place will be successful and can invest in new chairs.) There is a row of four-top tables on the left side of the dining room as I entered. The order counter/grill are on the right. I asked about seating/ordering and was told I could grab a menu and have a seat while I decided and then should return to the counter to place the order and pay. During my visit, there was one guy handling the phones, the grill, and the cashier's duties. So, even though I was the third customer, the order for my appetizer still took about 20 minutes (the entree came out much quicker as the boss arrived to help pick up the tasks.) I started with the suggested Lao Beef Jerky. Served on two green leaves, the jerky was tasty and had a nice chew, without being dry and tough. Not exactly a Wow! moment, but still quite good. I also ordered Pad See Ew which I've had many places that serve southeast Asian food. I had read that this place can really crank the heat, so I played it a bit too safe and asked for it mild. I think that robbed the dish of the fullness of flavor that I might have had if I had cranked it up just a bit more. It was okay, just a little bland. They do carry three sauces on each table, but I was afraid I would mess up what was a perfectly fine meal if I tinkered with it. The only real negative about my meal was that most places I've had this dish use the wide noodles that are a bit thicker and shorter. I checked and even the menu called for wide noodles. But my plate arrived with what looked like very long egg noodles (maybe a half inch wide and much too long for my limited chopstick skills to securely tug out from under the beef, onions, and broccoli.) The noodles just didn't have that texture and taste that I've enjoyed elsewhere. Overall, the staff was pleasant and took care of my requests for a fork, more water, and even a to go box since the portion was huge! I hope they continue to do well. Review #701"
zdRKeTVLh9Q9AsVQ6laQew,pj8Y-5vfbRitnnm2xJFH9w,Jamaican Jerk Hut,Philadelphia,PA,Caribbean,2.0,2010-01-26 06:17:10,I think the reason they call place a jerk hut is because the people who work here are jerks. I didn't enjoy the service at all. And I didn't enjoy the food enough to make up for it. It's not a cool place to go. It should be. It looks cool. It's filmed in the movie In Her Shoes. Which I love. Oh well. The food I got was tasty which is why I'm giving it two stars. But come on. Anyone can make tasty food I'm not that hard to please. I'm not a food critic. But don't ignore me and my friends while we are sitting there waiting. It took so long for everything. And not in the polite hey sorry we are really busy way. In the hey we are fully staffed and there is nobody here to eat except you but we are taking forever because we just don't care way.
OMwD9zP3ivFjKnA5afYMxw,w3fz5lHZdvdJDr1TrqBj2Q,Bello's Bakery,Des Peres,MO,Mediterranean,5.0,2018-10-09 17:18:02,"I absolutely love this bakery! I have been coming here since I was a child (back when it was Schmiemeier's, then Clayton). Thank goodness Bello's has retained their original sugar cookie recipe, they are the best I've ever had. My husband custom ordered ""Grumpy Cat"" cookies for my birthday this month, and they were able to do it! I can't speak highly enough about this local bakery. Way to go!"
ORHSGyXoPfnNvbbNheEkHQ,at-NaeVYJ5VDG9pC4PXbSA,Thai Cuisine,Spring Hill,FL,Thai,5.0,2013-07-28 03:13:56,"The food is absolutely fantastic, staff are very friendly and décor is nice and clean. We have been dining here since we moved here 2006. Appetizers we love are the Thai spring rolls with peanut dipping sauce and egg rolls with swet Thai chili sauce. The Duck Panang is my favorite. Duck Siam is my wife's favorite. Other excellent dishes are the Green Curry Duck and the very interesting Tropical Duck. Kids love the Pineapple Fried Rice w Shrimp, Pad Thai and Chicken Panang. Nice size portions made with very fresh ingredients, many of which are grown fresh in their own garden."
5m4KcaCflNSofnO5Hp7cCQ,17Y8circEnkMMXKfLo8Ztg,Bitar's,Philadelphia,PA,Middle Eastern,5.0,2016-09-02 23:11:30,"Geez!! This is the first restaurant I visited after me and my husband officially moved to south Philly, which is last Saturday!! It is a cute little family store which you know it is authentic right after you walk in. Based on some pictures shared by other Yelpers,I ordered Gyro Combo. It is very interesting that they mix beef and lamb together and make it flat. My favorite is their desert - baklava is always my favorite ;) I also tired Burma,the pistachio filling baklava. Yum yum! Definitelly will go back try other dishes on their menu next time since it is only 5 min walk from my house ! Another hidden gem found!!!"
2Xf1N0RKtRHooXeD5SONeQ,cw3iA7AAKpEN3WmLs-Mo4A,Little Thai Cafe,Tarpon Springs,FL,Thai,5.0,2010-06-24 22:04:06,"Wow! Affordable, AMAZING Thai food!! We love this place and our neighbors are totally addicted, haha! They just started offering lunch specials from $6.95. Amazeballs!"
B8AfA5KXkJrfPO0Di43WtA,__Jhyl5p8bfnnYOGjwPtsg,Al-Sham Restaurant,Boise,ID,Mediterranean,1.0,2017-09-17 22:39:17,"Pretty slow, prices been changing for the last month and so. I ordered over the phone today, and they told me it would take 10 minutes. I came in 11 minute later and had to wait 25 more minutes. The food is fine, not the best. And the portion is small. They should work on customer service!"
p4WtWA1CHFZsL-pQHscE_A,rQW9iupvhk6ScPn2VPNLVQ,Octopus Falafel Truck,Philadelphia,PA,Middle Eastern,5.0,2015-06-03 13:30:10,"There is a line everyday. I have walked by later in the day and there is no line, but it's past lunchtime. It's quite the testimony to how good this is. The cart is always decorated nicely. There is no menu. It's $10 and you choose a protein that is offered. You walk away with a delicious huge portion of the day's offerings."
odrjlB5djsJnn9RCSlKV0A,9dGzGbNKLMP0_wOqI5GffQ,Jasmine Thai,Brandon,FL,Thai,4.0,2017-02-27 17:36:16,Really good coconut soup and dumpling soup. Very clean. Very traditional tai. Very good food.
B3DKw65bx5uhmpk4fuo9kg,XaSNISuTB4DKvzS3Rug5Nw,New South Ocean Chinese & Japanese Restaurant,Flourtown,PA,Thai,4.0,2015-03-15 16:05:16,"I've been searching for a great sushi place in the area and this place is it! Great sushi for reasonable price and it's BYOB! It's a nice place if you want to grab a quick meal and not have to worry about over crowding or loud guests. The staff are nice and friendly, and the sushi is freshly made to order. You can even sit at the small bar and watch it be made. Overall I'm very pleased and will be back to my new found sushi place"
D_BK4lSTIXI54AFOe3SfaQ,EP2jFD3aGoSBCWb7irY5-w,Queen of Sheba,Temple Terrace,FL,Ethiopian,4.0,2009-08-25 21:39:12,"A truly unique experience. The food was outstanding, décor was artistic, and the wait staff extremely pleasant."
HPK8g-7y0PmsfjjOO4aMZg,v9D3inGP2LaibM0VMufaXg,Coco Thai Bistro,Narberth,PA,Thai,5.0,2010-11-07 16:49:58,"Ok..., that's it, it's amazing. I've come here a hundred times, most recently being last week, and it's always always always the best Thai food I've had in the states. Pad Thai, Thai Basil, Cury soup are awesome!!! and great quality of vegetable."
MgsnoL8E5FmxeyQ0MhcWAw,jjK2eJS43eMBQEBddYldnA,Guru's Indian Cuisine,Newtown,PA,Indian,2.0,2018-12-08 23:54:20,"I'm not sure how this restaurant got such great reviews. I've ordered take out 2 times and ate at the buffet twice and was disappointed every time. I've eaten at many great Indian restaurants in India, the UK, and North Jersey and unfortunately not only is this place not authentic, it really is not very good at all. Sauces were weak and not flavorful, the chicken was thin sliced breasts cut up and thrown into the ketchup/tomato sauce, desserts were unimpressive. Indian Garden isn't authentic either but at least their food tastes pretty good. I'm not trying to be mean, but can't believe all of the 5 star reviews."
lH-rbkOdfXth15idcCWwRQ,I1h0GRYp86eX-XqwVXsSGA,Zeko's Mediterranean Grill,Tampa,FL,Middle Eastern,5.0,2016-08-01 02:08:16,When everything is closed so early around here and you start feeling hungry Zeko's is the place to GO! The food is Amazing! Love how they're open late ! Fast service ! People there are pretty cool. The wings omg so good! I'm hungry just talking about it best spot to feel your hungry need!
K2-YJuGa-v_M1TjBLiTP_Q,nWyACfz6EBYKRu_MwOdEyA,Mizu Asian Bistro,Oaks,PA,Thai,5.0,2018-08-29 17:15:44,"Wonderful food! Ordered Lunch Chicken Teriyaki Bento Box for Mom and 2 Sushi Rolls for me. Mom is a picky eater, I figured I'd get to eat most of what she didn't eat, but she ate it ALL. You could tell the Sushi Rolls were freshly made and had not been sitting around for an hour or more. We will be returning"
gvCLT8LZ9X5suZZogD54cQ,5X43mcuo8-oq9NUZi5m7Jg,Mojito Cuba Caribe,New Hope,PA,Caribbean,1.0,2015-05-21 14:09:54,"Went there for dinner around 7pm with my wife on a Wednesday night. The restaurant was pretty empty with the exception of the bar. We ordered the Chicken Tostadas to start and every component of the dish was bland from the dry shredded chicken to the sad excuse for a citrus slaw. For our entrees I had the Ropa Vieja with white rice and maduros and my wife ordered the Pollo a la Plancha with white rice, black beans, and tostones. The Ropa Vieja was absolutely flavorless and tasted like it was boiled in tomato sauce, the rice tasted like boil in a bag rice, and the beans tasted old and microwaved. The maduros and tostones were greasy and cold. I could barely eat the Ropa Vieja and our waitress graciously removed it from our bill. The most flavorful and enjoyable part of the meal was the cilantro mayo that accompanied the tostones, but that was about it. Overall it was a really sad excuse for a Cuban restaurant. I went there a couple months ago and the quality was much better, but I think it has fallen victim to the New Hope restaurant scene; just another crappy bar with overpriced awful food. It's really a shame bc I was really excited about a Cuban restaurant in the area, but I rather take the trip to Asbury and go to Cubacan if I need my rice and beans fix."
hbzJx4xXOqLbeIKk_zLJyA,cMf3Ej3KNBoN2sIpLCm9Rg,Zoes Kitchen,Collegeville,PA,Mediterranean,5.0,2019-06-30 18:18:09,"Fast, friendly service, and consistently delicious, healthy food. I have been going here almost every week for years, and that probably won't change."
btf4iXFVGcc6PLl7dXNB-Q,A0zZI5AnaeK4-vKoc9ABmg,Aroy Thai,O Fallon,IL,Thai,1.0,2017-01-11 18:23:34,I went with my office colleagues for lunch. The waiter was really rude. They bought my friend burnt fried rice. When she asked it to be replaced the waiter said we will only remove the burnt parts and not remake the food and that he dint care about bad review. He then went into the kitchen and came back saying the cook won't remake the food. Very bad experience. Been loyal customers of this restaurant for 4 years. Will never go back now.
JmJ33mZbBYWiPPf6z-BTEA,lwdkX7KcibM4mDqpDfK7JA,Kalamatas - Green Hills,Nashville,TN,Mediterranean,1.0,2017-09-08 18:15:38,Not impressed/ went to website ordered by phone when I got to restaurant order amount was different from what internet menu by several dollars//also was supposed to receive a knot with my chicken salad and only received a rolled up pita bread. Thanks but no thanks
qhNd93LpVFg_kxJkL8DJVQ,Gscb04_HRI-p_J2ABHVILA,Taziki's Mediterranean Cafe - Mt. Juliet,Mt Juliet,TN,Mediterranean,5.0,2017-08-24 23:44:34,"I'm very satisfied. The service was quick, the food was delicious, and I left full. Will definitely be back."
eWUgsVD6tXOOaFGXsH6psQ,04UD14gamNjLY0IDYVhHJg,Dmitri's,Philadelphia,PA,Mediterranean,5.0,2016-01-26 23:07:19,"Consistently great food. Good for vegetarians and vegans (not a ton of options, but what they have is SO good). The hummus is my favorite in the city and the beets are amazing. There's a great snap pea dish with tomato sauce that can be vegan-ized by getting it without feta. Also a really good citrus salad with grapefruit & avocado. Yum!"
IGzxEhrdKxHARSfV6zIqeQ,EyoGUM01HS9kemQcnTRLIw,Sofra Restaurant,Edmonton,AB,Turkish,5.0,2015-07-13 01:31:37,"I was visiting Edmonton from Miami and a friend suggested we go to Sofra. Best decision ever! Our waiter, Winston was amazing. He went above and beyond for us. The food was amazing. The meat was tender. The baklava was a bit too soggy for my taste but over all great food. He also made great recommendations as to where we should go for dancing."
Zf0B3kkQPq9-to0fHN82MQ,9Pvwx_IfQgQL4ykmlGV6yA,P.F. Chang's,Plymouth Meeting,PA,Vietnamese,4.0,2011-01-04 13:58:32,"My husband and I were pleased with our experience here. I had beef with broccoli and it was TERRIFIC. Tasty and filling, and not over cooked. My husband loved the beef with broccoli as well as the Hot and Sour soup. He is very picky about Hot and Sour soup, so this really means a lot! What I really appreciated is when you sit down, they immediately ask you if you have any dietary restrictions. I think this is great, because personally I cannot eat dairy, so they gave me a listing of entrees without dairy to choose from right from the start. The staff was nice and the price was not bad! Loved the dimly-lit ambiance as well."
f6N9rIJeLDZAt8h7I2lUHA,gqMRM12j5mder76t3bPxJw,Siam Cafe,Nashville,TN,Thai,4.0,2011-01-03 20:53:10,"Try the laab. It's not on the menu, but it is amazing! It is a minced chicken dish, very spicy (I warned ya). We also like the green curry, super coconutty & creamy! The service is fast & one of the waitresses here is off the chain, she's hilarious. Definitely an iffy area, but don't judge a book by it's cover this restaurant is a diamond in the rough."
Gt4aEEPSiC6Zo-wSRD8yVA,at-NaeVYJ5VDG9pC4PXbSA,Thai Cuisine,Spring Hill,FL,Thai,4.0,2011-08-06 19:59:09,"Haven't been here for a while but going to check it out again soon. I LOVE this place. The Thai food is fantastic. My father in law used to live there and he said it is great as well. Love the satay, Thai rolls, both great appetizers. Love their curries, the Masaman curry is my favorite but my brother and wife love the red curry as well. Comes with lots of great veg in there too. I have had the duck a couple of times and it is always very good too, as is the whole fish if they happen to have it that day and a few of you want to share. Very friendly staff, ice cold Singha, what is not to like?"
7qsU1NyHaS43QIYuHtRsxQ,jPZN2irnNhZfPaFA3XayMg,Albasha Greek & Lebanese Café,Metairie,LA,Middle Eastern,3.0,2013-10-09 01:36:22,It was really good service. Food was tasty but I didn't like the rice (but that's just me--I hate parboiled rice.) I had the Kibby and that was delicious! The rice threw it off though--it threw off the whole meal for me. I'm used to jasmine rice with my Greek food. The Lebanese tea is different from what I'm used to from other Mediterranean restaurants....good but not the same. My boss really loves this place. I'll have to come back and try something else.
uKjmkO5bqj1xumCeads9-g,nnZIsmpIQnuQY5S-MoGyvg,Baguette Deli,Boise,ID,Vietnamese,4.0,2015-04-05 19:10:42,Wow! What a find. The sandwiches are epic and the bread alone is sensational. Highly recommend. I also have had the rolls which are a nice addition to your sandwich as a meal. Check this place out!
s3j9sClmGfWdA1xx0Si4nw,xCXGV3wEvYd4xBGx8ZRFQA,La Va Cafe,Philadelphia,PA,Mediterranean,5.0,2012-08-29 13:45:33,"Given the inordinately large number of iced americanos I have purchased, I should probably write a review. La Va is great. It's a fantastic little neighborhood coffee shop. The beverage menu is pretty standard, and all the baristas do a pretty good job. I'm in here a few times a week, and I almost always order an iced americano. Occasionally someone lets a shot sit too long, but on the whole, it's pretty good, and I'm picky, so I won't hold that against the nice baristas. :) If you want to stay and sit, the seating situation can be a bit crowded, especially considering that there are way too many people sitting at a table for four with all their belongings strewn about like they're the only ones who need a table that day. If it's nice, I'll sit outside. I bring my one year old daughter here from time to time, and they're always really nice about holding the door for a stroller or binging my sandwich outside when I'm there with her. Their breakfast sandwiches are some of the best I've ever had. The pesto breakfast sandwich is my go to and it is fantastic. I always get it on a croissant. Highly recommend. Good coffee, good food. There is a $10 minimum on card, which is pretty standard for places in Grad hospital, but they will always let you put the difference on a gift card to use later."
Z7rO77SJ6rDM2Zk_-oitbQ,6LCZLGa09Qifn6rG7-DNrg,Erawan Thai Cuisine,Philadelphia,PA,Thai,5.0,2011-07-09 19:10:34,"Yes yes yes! Give me more! Once again I have found another Thai BYOB that has delivered. Seriously folks don't pass this place by. I came here with the lovely Teresa L. for a Groupon dinner and I am sold on both this place and Groupon. We had a diet coke each, delicious entrees, and a dessert for $10 bucks. TEN BUCKS. Dear Groupon, Thank you for giving me a new gem to spend my hard earned cash for delicious and filling food. I bow down to the awesomeness that is Groupon. Erawan, you have a new fan. I will be back and bringing my friends with me. This place is a big bowl of awesomeness paired with a glass of delicious. The decor is warm and romantic. The place is clean and well spaced. Don't be frightened if you see little white flecks floating in your water. The waitress informed us that they squeeze lime into the water. I really couldn't taste the lime, but I was also drinking beer/liquor. But the glass and water are clean. The service is spectacular. We had everyone but the chefs come by and ask if we needed anything. They were all very personable and wanted us to have the best experience possible. This place is perfect for any type of outing. Intimacy for dates, hanging out with the yelp ladies and gents, a birthday party (byob boozing), getting tipsy before a night of bar hopping, or a family outing. On to the scrumptious food. We shared the massaman curry and the drunken noodle. Both had the perfect blend of spices and I scraped my bowl of curry clean. The drunken noodle were also delicious. You could really taste the basil, but it wasn't off-putting. So so so good. And reasonably priced with large portion sizes. When you get the plates the portions don't look that big, but once you dig in the food is so filling that the portions are the perfect size. For dessert and a birthday treat we shared the Fire Ice Cream. We thought the had misspelled it, but no, the plate comes out on fire. I've had better fried ice cream, but it was good and hit the spot. So in summation: Why aren't you there yet?"
PJZ7g1nWNzSPt7T36Vbybg,88CBVHYANgrKdP6Ns9ILlw,The Cafe DbyD,Nashville,TN,Caribbean,5.0,2016-08-03 23:55:08,Got to-go food. Very tasty. Will go back for sure. I had the jerked chicken. My wife had the curried chicken. We were both very happy.
rwBPy4TggIxliZd9_5shEw,N1ZXhAVzOzbyCBPEXTaUUw,Tandoor Authentic Indian Restaurant,Philadelphia,PA,Pakistani,2.0,2016-07-02 21:01:04,"Don't order from this place. I JUST got my delivery and it was close to horrible. But there are some good things that I can note. The food was ok and the packaging was great. I bought the traditional curry chicken and garlic naan (both were ok). But I ordered a masala chai and a mango lassi which was about 5 dollars, not much. When the guy came, I thought the bag was a little empty but I didn't know how big the dish was, so I said nothing, and I didn't look in the bag until I got to the kitchen. My order totalled 22 dollars and I have the man a 5 dollar tip. When he left and I got to my kitchen, both drinks were missing. I called the man again to ask if he had forgotten the drinks, and he said ""no the restaurant didn't have them."" If they didn't have them why did he take all MY MONEY without question. I'm pissed. Ughhhh. Anyway, if you're going to eat from here, go inside, it's better."
-Nxpg5P1SE0oYvYAn7MTLA,u4SoM_ljOMxmuQ8GIr1m8A,Dosa Hut & Chaat House,Norristown,PA,Pakistani,4.0,2015-09-22 18:24:00,Food was good and better then I expected but the only thing that is gonna stop me from coming back is the price. Crazy prices. No thanks.
c3A9OEoMYiiUzgrxNwmtFw,W6S482dRQ_9nCcLjfv8VNg,Bawarchi Indian Restaurant,Wilmington,DE,Indian,5.0,2016-09-14 02:39:37,"Every dish we tried was absolutely delicious. Me and my husband love indian food, we tried many other places in NY and Delaware but this one is a little different. Very flavorful, not greasy and good portions. We really like this place and continue coming back to try something new on the menu."
yaZk7BYhrXIUvx6ag2Ryxg,SwWfW3vBn5QkDE7T3urGAg,Persis Biryani Indian Grill,Mount Juliet,TN,Indian,3.0,2016-05-18 19:17:25,"The waiters are inexperienced and can't handle customers during peak time. Had to wait for 20 mins to get their attention for a glass of water. After waiting for 45 minutes got two appetizers under cooked. Food quality used to be good when they started new. Taj is better any day when compared them. They need to manage things better. Their high price is justifiable only when they provide consistent quality food and service. Hope to see some improvement in the service, else this one is off my list.."
gXUU0eIpXayX0RXIZPdmdw,14ZGwnDyydXdSBsLXpSUrA,Vientiane Café,Philadelphia,PA,Thai,3.0,2014-09-07 03:50:09,All my friends love Vientiane but I just can't bring myself to like it very much. All the food I've had from here has been mediocre and the layout of the restaurant is a little weird so when you are stuck on the narrow side they sometimes forget about you and the service gets slowed down a lot. It is a BYO which is nice and my friends always like their dishes but I am just never overly impressed. I had the cornish hen this time and the meat was very dry and the vegetables weren't cooked much at all. The one detail I do like is that they put their rice in little baskets that make me happy to look at.
4KKoL3d-LxwTfWHL97BIZw,cMf3Ej3KNBoN2sIpLCm9Rg,Zoes Kitchen,Collegeville,PA,Mediterranean,2.0,2014-08-31 15:05:18,"I had the Gruben yesterday - a turkey Reuben - that was curiously ""grilled"" with fresh cabbage slaw inside that was uncooked. Little did I know that the slaw side dish was the same slaw in the sandwich or I would have opted for something else. Bread was toasted on the outside but nothing melted or warm on the dry inside. We have some back-of-house instruction needed here. Iced tea was good and peeps were nice. The Bento box at the local Japanese place offers much better value for the same price."
